product_id,name,description,category
22491500001,"DU Wand-Bidet Darling New 540 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß WG","Duravit Darling New Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2251100000,"DU Stand-Bidet Darling New 630 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit Darling New Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. Befestigungsmaterial",Keramik
22511000001,"DU Stand-Bidet Darling New 630 mm mit ÜL, mit HLB, 1 HL, weiß WonderGliss","Duravit Darling New Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2256150000,"DU Wand-Bidet Darling New Compact 485 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß","Duravit Darling New Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22561500001,"DU Wand-Bidet Darling New Compact 485 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß WG","Duravit Darling New Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2257150000,"DU Wand-Bidet D-Code 545 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit D-Code Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja",Keramik
2258150000,"DU Wand-Bidet Happy D.2 540 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß","Duravit Happy D.2 Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22581500001,"DU Wand-Bidet Happy D.2 540 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß WG","Duravit Happy D.2 Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2267100000,"DU Stand-Bidet Happy D.2 570 mm mit ÜL, mit HLB, 1 HL, BTW, weiß","Duravit Happy D.2 Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. Befestigungsmaterial, Back to wall Ausführung",Keramik
22671000001,"DU Stand-Bidet Happy D.2 570 mm mit ÜL, mit HLB, 1 HL, BTW, weiß WG","Duravit Happy D.2 Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, WonderGliss, Inkl. Befestigungsmaterial, Back to wall Ausführung",Keramik
2271150000,"DU Wand-Bidet Starck 2 540 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß","Duravit Starck 2 Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22711500001,"DU Wand-Bidet Starck 2 540 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß WG","Duravit Starck 2 Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2274150000,"DU Wandbidet Vero Air 570mm weiß m.ÜL, m.HLB, 1.HL, Durafix inkl.","Duravit Vero Air Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22741500001,"DU Wandbidet Vero Air 570mm weiß, WG m.ÜL, m.HLB, 1.HL, Durafix inkl.","Duravit Vero Air Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2279150000,"DU Wand-Bidet Duravit No.1 540mm weiß, m.ÜL, m.HLB, 1HL","Duravit Duravit No.1 Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja",Keramik
2280150000,"DU Wand-Bidet Starck 3 540 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß","Duravit Starck 3 Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22801500001,"DU Wand-Bidet Starck 3 540 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß WG","Duravit Starck 3 Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2281150000,"DU Wand-Bidet Starck 3 Compact 475 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß","Duravit Starck 3 Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22811500001,"DU Wand-Bidet Starck 3 Compact 475 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß WG","Duravit Starck 3 Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2282150000,"DU Wand-Bidet DuraStyle 540 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit DuraStyle Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja",Keramik
22821500001,"DU Wand-Bidet DuraStyle 540 mm mit ÜL, mit HLB, 1 HL, weiß WonderGliss","Duravit DuraStyle Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, WonderGliss",Keramik
2283100000,"DU Stand-Bidet DuraStyle 630 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit DuraStyle Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. Befestigungsmaterial",Keramik
22831000001,"DU Stand-Bidet DuraStyle 630 mm mit ÜL, mit HLB, 1 HL, weiß WonderGliss","Duravit DuraStyle Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2284100000,"DU Stand-Bidet DuraStyle 570 mm mit ÜL, mit HLB, 1 HL, BTW, weiß","Duravit DuraStyle Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. Befestigungsmaterial, Back to wall Ausführung",Keramik
22841000001,"DU Stand-Bidet DuraStyle 570 mm mit ÜL, mit HLB, 1 HL, BTW, weiß WG","Duravit DuraStyle Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, WonderGliss, Inkl. Befestigungsmaterial, Back to wall Ausführung",Keramik
2285150000,"DU Wand-Bidet DuraStyle Compact 480 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit DuraStyle Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja",Keramik
22851500001,"DU Wand-Bidet DuraStyle Compact 480 mm mit ÜL, mit HLB, 1 HL, weiß WonderGliss","Duravit DuraStyle Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, WonderGliss",Keramik
2286150000,"DU Wand-Bidet DuraStyle 620 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß","Duravit DuraStyle Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22861500001,"DU Wand-Bidet DuraStyle 620 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß WG","Duravit DuraStyle Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2287150000,"DU Wand-Bidet DuraStyle 540 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß","Duravit DuraStyle Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22871500001,"DU Wand-Bidet DuraStyle 540 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß WG","Duravit DuraStyle Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2288150000,"DU Wand-Bidet ME by Starck 570 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß","Duravit ME by Starck Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22881500001,"DU Wand-Bidet ME by Starck 570 mm m.ÜL, m.HLB, 1 HL, Durafix, weiß WG","Duravit ME by Starck Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2288153200,"DU Wand-Bidet 570mm ME by Starck weiß seidenmatt, m. ÜL, m. HLB, 1 HL","Duravit ME by Starck Wand Bidet, Weiß Seidenmatt, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22881532001,"DU Wand-Bidet 570mm ME by Starck weiß seidenmatt, m. ÜL, m. HLB, 1 HL, WG","Duravit ME by Starck Wand Bidet, Weiß Seidenmatt, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2289100000,"DU Stand-Bidet ME by Starck 600 mm mit ÜL, mit HLB, 1 HL, BTW, weiß","Duravit ME by Starck Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. Befestigungsmaterial, Back to wall Ausführung",Keramik
22891000001,"DU Stand-Bidet ME by Starck 600 mm mit ÜL, mit HLB, 1 HL, BTW, weiß WG","Duravit ME by Starck Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, WonderGliss, Inkl. Befestigungsmaterial, Back to wall Ausführung",Keramik
2290150000,"DU Wand-Bidet ME by Starck 480 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit ME by Starck Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22901500001,"DU Wand-Bidet ME by Starck 480 mm mit ÜL, mit HLB, 1 HL, weiß, WG","Duravit ME by Starck Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2290153200,"DU Wand-Bidet 480mm ME by Starck Comp. Weiß Seidenmatt, m.HL, m.HLB, 1 HL","Duravit ME by Starck Wand Bidet, Weiß Seidenmatt, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22901532001,"DU Wand-Bidet 480mm ME by Starck Comp. Weiß Seidenmatt, m.HL, m.HLB, 1 HL, WG","Duravit ME by Starck Wand Bidet, Weiß Seidenmatt, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2292150000,"DU Wand-Bidet 570mm Viu, Weiß mit ÜL, mit HLB, 1 HL","Duravit Viu Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Excenterventil mit keramischer Ventilabdeckhaube, Inkl. Befestigungsmaterial",Keramik
22921500001,"DU Wand-Bidet 570mm Viu, Weiß mit ÜL, mit HLB, 1 HL, WG","Duravit Viu Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Excenterventil mit keramischer Ventilabdeckhaube, Inkl. Befestigungsmaterial",Keramik
2294100000,"DU Standbidet D-Neo, 650mm, Weiß mit ÜL,mit HLB,1 HL","Duravit D-Neo Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. Befestigungsmaterial",Keramik
22941000001,"DU Standbidet D-Neo, 650mm, Weiß mit ÜL,mit HLB,1 HL, WGL","Duravit D-Neo Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2294150000,"DU Wandbidet D-Neo, 540mm, Weiß mit ÜL, mit HLB, 1 HL,Durafix inkl.","Duravit D-Neo Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, Inkl. Befestigungsmaterial",Keramik
22941500001,"DU Wandbidet D-Neo, 540mm, Weiß m.ÜL, m.HLB, 1 HL,Durafix inkl., WGL","Duravit D-Neo Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. verdeckte Befestigung, WonderGliss, Inkl. Befestigungsmaterial",Keramik
2295100000,"DU Standbidet D-Neo, 580mm, Weiß mit ÜL, mit HLB, 1 HL, BTW","Duravit D-Neo Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, Inkl. Befestigungsmaterial, Back to wall Ausführung",Keramik
22951000001,"DU Standbidet D-Neo, 580mm, Weiß mit ÜL, mit HLB, 1 HL, BTW, WGL","Duravit D-Neo Stand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, WonderGliss, Inkl. Befestigungsmaterial, Back to wall Ausführung",Keramik
2295150000,"DU Wandbidet D-Neo, 540mm, Weiß mit ÜL, mit HLB, 1 HL","Duravit D-Neo Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja",Keramik
22951500001,"DU Wandbidet D-Neo, 540mm, Weiß mit ÜL, mit HLB, 1 HL, WGL","Duravit D-Neo Wand Bidet, Weiß Hochglanz, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1, Überlauf: Ja, WonderGliss",Keramik
2310550000,"DU Waschtisch D-Code 550 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit D-Code Waschtisch, Weiß Hochglanz, Halbrund, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Von unten glasiert, Rückwand glasiert: Nein, 550 mm",Keramik
2310600000,"DU Waschtisch D-Code 600 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit D-Code Waschtisch, Weiß Hochglanz, Halbrund, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Von unten glasiert, Rückwand glasiert: Nein, 600 mm",Keramik
2310650000,"DU Waschtisch D-Code 650 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit D-Code Waschtisch, Weiß Hochglanz, Halbrund, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Von unten glasiert, Rückwand glasiert: Nein, 650 mm",Keramik
2311550000,"DU Waschtisch D-Code Med 550 mm ohne ÜL, mit HLB, 1 HL, weiß","Duravit D-Code Waschtisch, Weiß Hochglanz, Halbrund, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Nein, Von unten glasiert, Rückwand glasiert: Nein, 550 mm",Keramik
2311550070,"DU Waschtisch D-Code Med 550 mm ohne ÜL, mit HLB, ohne HL, weiß","Duravit D-Code Waschtisch, Weiß Hochglanz, Halbrund, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Überlauf: Nein, Von unten glasiert, Rückwand glasiert: Nein, 550 mm",Keramik
2311600000,"DU Waschtisch D-Code Med 600 mm ohne ÜL, mit HLB, 1 HL, weiß","Duravit D-Code Waschtisch, Weiß Hochglanz, Halbrund, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Nein, Von unten glasiert, Rückwand glasiert: Nein, 600 mm",Keramik
2311600070,"DU Waschtisch D-Code Med 600 mm ohne ÜL, mit HLB, ohne HL, weiß","Duravit D-Code Waschtisch, Weiß Hochglanz, Halbrund, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Überlauf: Nein, Von unten glasiert, Rückwand glasiert: Nein, 600 mm",Keramik
2311650000,"DU Waschtisch D-Code Med 650 mm ohne ÜL, mit HLB, 1 HL, weiß","Duravit D-Code Waschtisch, Weiß Hochglanz, Halbrund, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Nein, Von unten glasiert, Rückwand glasiert: Nein, 650 mm",Keramik
2311650070,"DU Waschtisch D-Code Med 650 mm ohne ÜL, mit HLB, ohne HL, weiß","Duravit D-Code Waschtisch, Weiß Hochglanz, Halbrund, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Überlauf: Nein, Von unten glasiert, Rückwand glasiert: Nein, 650 mm",Keramik
2312600000,"DU Waschtisch D-Code Vital 600 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit D-Code Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Barrierefreie Ausführung, Von unten glasiert, Rückwand glasiert: Nein, 600 mm",Keramik
2313600000,"DU Waschtisch D-Code Vital Med 600 mm ohne ÜL, mit HLB, 1 HL, weiß","Duravit D-Code Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Nein, Barrierefreie Ausführung, Von unten glasiert, Rückwand glasiert: Nein, 600 mm",Keramik
2314400000,"DU Aufsatzbecken Happy D.2 400 mm mit ÜL, ohne HLB, geschliffen, weiß","Duravit Happy D.2 Aufsatzbecken, Weiß Hochglanz, Quadratisch, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Nein, Überlauf: Ja, Geschliffen, Inkl. Überlaufclip, 400 mm",Keramik
23144000001,"DU Aufsatzbecken Happy D.2 400 mm mit ÜL, ohne HLB, geschliffen, weiß WG","Duravit Happy D.2 Aufsatzbecken, Weiß Hochglanz, Quadratisch, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Nein, Überlauf: Ja, Geschliffen, WonderGliss, Inkl. Überlaufclip, 400 mm",Keramik
2314600000,"DU Aufsatzbecken Happy D.2 600 mm mit ÜL, ohne HLB, geschliffen, weiß","Duravit Happy D.2 Aufsatzbecken, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Nein, Überlauf: Ja, Geschliffen, Inkl. Überlaufclip, 600 mm",Keramik
23146000001,"DU Aufsatzbecken Happy D.2 600 mm mit ÜL, ohne HLB, geschliffen, weiß WG","Duravit Happy D.2 Aufsatzbecken, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Nein, Überlauf: Ja, Geschliffen, WonderGliss, Inkl. Überlaufclip, 600 mm",Keramik
2315600000,"DU Aufsatzbecken Happy D.2 600 mm m.ÜL, m.HLB, 1 HL, geschl., weiß","Duravit Happy D.2 Aufsatzbecken, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Geschliffen, Inkl. Überlaufclip, Rückwand glasiert: Nein, 600 mm",Keramik
23156000001,"DU Aufsatzbecken Happy D.2 600 mm m.ÜL, m.HLB, 1 HL, geschl., weiß WG","Duravit Happy D.2 Aufsatzbecken, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Geschliffen, WonderGliss, Inkl. Überlaufclip, Rückwand glasiert: Nein, 600 mm",Keramik
2315600060,"DU Aufsatzbecken Happy D.2 600 mm m.ÜL, m.HLB, o.HL, geschl., weiß","Duravit Happy D.2 Aufsatzbecken, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Überlauf: Ja, Geschliffen, Inkl. Überlaufclip, Rückwand glasiert: Nein, 600 mm",Keramik
23156000601,"DU Aufsatzbecken Happy D.2 600 mm m.ÜL, m.HLB, o.HL, geschl., weiß WG","Duravit Happy D.2 Aufsatzbecken, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Überlauf: Ja, Geschliffen, WonderGliss, Inkl. Überlaufclip, Rückwand glasiert: Nein, 600 mm",Keramik
2316600000,"DU Waschtisch Happy D.2 600 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit Happy D.2 Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Inkl. Überlaufclip, Von unten glasiert, 600 mm",Keramik
23166000001,"DU Waschtisch Happy D.2 600 mm mit ÜL, mit HLB, 1 HL, weiß WonderGliss","Duravit Happy D.2 Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, WonderGliss, Inkl. Überlaufclip, Von unten glasiert, 600 mm",Keramik
2316650000,"DU Waschtisch Happy D.2 650 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit Happy D.2 Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Inkl. Überlaufclip, Von unten glasiert, 650 mm",Keramik
23166500001,"DU Waschtisch Happy D.2 650 mm mit ÜL, mit HLB, 1 HL, weiß WonderGliss","Duravit Happy D.2 Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, WonderGliss, Inkl. Überlaufclip, Von unten glasiert, 650 mm",Keramik
2316800000,"DU Waschtisch Happy D.2 800 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit Happy D.2 Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Inkl. Überlaufclip, Von unten glasiert, 800 mm",Keramik
2318100000,"DU Möbelwaschtisch Happy D.2 1000 mm mit ÜL, mit HLB, 1 HL, weiß","Duravit Happy D.2 Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Inkl. Überlaufclip, Von unten glasiert, Rückwand glasiert: Nein, 1000 mm",Keramik
23181000001,"DU Möbelwaschtisch Happy D.2 1000 mm mit ÜL, mit HLB, 1 HL, weiß WonderGliss","Duravit Happy D.2 Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, WonderGliss, Inkl. Überlaufclip, Von unten glasiert, Rückwand glasiert: Nein, 1000 mm",Keramik
2318100027,"DU Möbelwaschtisch Happy D.2 1000 mm m.ÜL, m.HLB, 1 HL, geschl., weiß","Duravit Happy D.2 Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Geschliffen, Inkl. Überlaufclip, Von unten glasiert, Rückwand glasiert: Nein, 1000 mm",Keramik
23181000271,"DU Möbelwaschtisch Happy D.2 1000 mm m.ÜL, m.HLB, 1 HL, geschl., weiß WG","Duravit Happy D.2 Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Anzahl Hahnlöcher pro Waschplatz: 1 Mitte, Überlauf: Ja, Geschliffen, WonderGliss, Inkl. Überlaufclip, Von unten glasiert, Rückwand glasiert: Nein, 1000 mm",Keramik
2318100060,"DU Möbelwaschtisch Happy D.2 1000 mm mit ÜL, mit HLB, ohne HL, weiß","Duravit Happy D.2 Waschtisch, Weiß Hochglanz, Rechteckig, Anzahl Waschplätze: 1 Mitte, Hahnlochbank: Ja, Überlauf: Ja, Inkl. Überlaufclip, Von unten glasiert, Rückwand glasiert: Nein, 1000 mm",Keramik
